datetime,ES,cash,commission,total,returns,equity_curve,drawdown
2001-09-17,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-09-18,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-09-19,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-09-20,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-09-21,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-09-24,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-09-25,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-09-26,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-09-27,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-09-28,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-01,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-02,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-03,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-04,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-05,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-08,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-09,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-10,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-11,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-12,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-15,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-16,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-17,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-18,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-19,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-22,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-23,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-24,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-25,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-26,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-29,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-30,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-10-31,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-01,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-02,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-05,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-06,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-07,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-08,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-09,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-12,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-13,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-14,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-15,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-16,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-19,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-20,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-21,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-23,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-26,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-27,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-28,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-29,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-11-30,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-03,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-04,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-05,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-06,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-07,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-10,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-11,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-12,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-13,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-14,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-17,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-18,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-19,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-20,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-21,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-26,0.0,96384.40000000002,15.600000000000003,96384.40000000002,0.0,0.9638439999999983,0.315091000000001
2001-12-27,116200.0,-19191.89999999998,16.900000000000002,97008.10000000002,0.00647096418092552,0.9700809999999982,0.30885400000000107
2001-12-28,116175.0,-19191.89999999998,16.900000000000002,96983.10000000002,-0.00025771043861289034,0.9698309999999981,0.30910400000000116
2001-12-31,115150.0,-19191.89999999998,16.900000000000002,95958.10000000002,-0.010568851686530989,0.9595809999999981,0.31935400000000114
2002-01-02,115650.0,-19191.89999999998,16.900000000000002,96458.10000000002,0.005210607546418666,0.9645809999999981,0.31435400000000113
2002-01-03,116900.0,-19191.89999999998,16.900000000000002,97708.10000000002,0.01295899463082928,0.9770809999999981,0.3018540000000012
2002-01-04,117800.0,-19191.89999999998,16.900000000000002,98608.10000000002,0.009211109416721763,0.986080999999998,0.2928540000000013
2002-01-07,116925.0,-19191.89999999998,16.900000000000002,97733.10000000002,-0.008873510391134154,0.9773309999999981,0.3016040000000012
2002-01-08,116575.0,-19191.89999999998,16.900000000000002,97383.10000000002,-0.003581181810461298,0.9738309999999981,0.30510400000000115
2002-01-09,115675.0,-19191.89999999998,16.900000000000002,96483.10000000002,-0.009241849971915017,0.9648309999999981,0.31410400000000116
2002-01-10,116125.0,-19191.89999999998,16.900000000000002,96933.10000000002,0.004664029244499712,0.969330999999998,0.3096040000000012
2002-01-11,114975.0,-19191.89999999998,16.900000000000002,95783.10000000002,-0.011863852492079552,0.9578309999999981,0.32110400000000117
2002-01-14,114200.0,-19191.89999999998,16.900000000000002,95008.10000000002,-0.008091197716507348,0.9500809999999982,0.3288540000000011
2002-01-15,115075.0,-19191.89999999998,16.900000000000002,95883.10000000002,0.00920974106418293,0.9588309999999981,0.32010400000000117
2002-01-16,112750.0,-19191.89999999998,16.900000000000002,93558.10000000002,-0.024248277329372958,0.9355809999999981,0.34335400000000116
2002-01-17,113600.0,-19191.89999999998,16.900000000000002,94408.10000000002,0.009085263595562498,0.9440809999999981,0.3348540000000012
2002-01-18,113075.0,-19191.89999999998,16.900000000000002,93883.10000000002,-0.0055609635190201345,0.938830999999998,0.3401040000000013
2002-01-22,112300.0,-19191.89999999998,16.900000000000002,93108.10000000002,-0.008254946843468058,0.931080999999998,0.3478540000000012
2002-01-23,113100.0,-19191.89999999998,16.900000000000002,93908.10000000002,0.008592163302655775,0.9390809999999981,0.3398540000000012
2002-01-24,113550.0,-19191.89999999998,16.900000000000002,94358.10000000002,0.004791918907953718,0.9435809999999981,0.33535400000000115
2002-01-25,113550.0,-19191.89999999998,16.900000000000002,94358.10000000002,0.0,0.9435809999999981,0.33535400000000115
2002-01-28,113775.0,-19191.89999999998,16.900000000000002,94583.10000000002,0.0023845329653733316,0.9458309999999981,0.3331040000000012
2002-01-29,110225.0,-19191.89999999998,16.900000000000002,91033.10000000002,-0.03753313224032617,0.9103309999999982,0.36860400000000104
2002-01-30,111750.0,-19191.89999999998,16.900000000000002,92558.10000000002,0.016752148394375332,0.9255809999999983,0.35335400000000095
2002-01-31,113250.0,-19191.89999999998,16.900000000000002,94058.10000000002,0.016206037072930446,0.9405809999999983,0.33835400000000093
2002-02-01,112550.0,-19191.89999999998,16.900000000000002,93358.10000000002,-0.007442208592348787,0.9335809999999983,0.34535400000000094
2002-02-04,109725.0,-19191.89999999998,16.900000000000002,90533.10000000002,-0.03025982748149325,0.9053309999999984,0.3736040000000008
2002-02-05,109100.0,-19191.89999999998,16.900000000000002,89908.10000000002,-0.006903552402381052,0.8990809999999985,0.3798540000000008
2002-02-06,108525.0,-19191.89999999998,16.900000000000002,89333.10000000002,-0.0063954193226194445,0.8933309999999984,0.38560400000000083
2002-02-07,107900.0,-19191.89999999998,16.900000000000002,88708.10000000002,-0.006996286930600171,0.8870809999999985,0.3918540000000008
2002-02-08,109850.0,-19191.89999999998,16.900000000000002,90658.10000000002,0.02198220906546311,0.9065809999999985,0.37235400000000074
2002-02-11,111225.0,-19191.89999999998,16.900000000000002,92033.10000000002,0.015166874223042415,0.9203309999999986,0.3586040000000007
2002-02-12,110950.0,-19191.89999999998,16.900000000000002,91758.10000000002,-0.002988055384421484,0.9175809999999985,0.36135400000000073
2002-02-13,112100.0,-19191.89999999998,16.900000000000002,92908.10000000002,0.012532953494023946,0.9290809999999985,0.3498540000000008
2002-02-14,111900.0,-19191.89999999998,16.900000000000002,92708.10000000002,-0.0021526648376191115,0.9270809999999985,0.3518540000000008
2002-02-15,110700.0,-19191.89999999998,16.900000000000002,91508.10000000002,-0.012943852802505873,0.9150809999999986,0.3638540000000007
2002-02-19,108575.0,-19191.89999999998,16.900000000000002,89383.10000000002,-0.023221987998876648,0.8938309999999986,0.38510400000000067
2002-02-20,110300.0,-19191.89999999998,16.900000000000002,91108.10000000002,0.019298950248984426,0.9110809999999986,0.3678540000000007
2002-02-21,108100.0,-19191.89999999998,16.900000000000002,88908.10000000002,-0.02414713949692726,0.8890809999999987,0.3898540000000006
2002-02-22,109375.0,-19191.89999999998,16.900000000000002,90183.10000000002,0.014340650626883278,0.9018309999999987,0.37710400000000055
2002-02-25,111175.0,-19191.89999999998,16.900000000000002,91983.10000000002,0.019959393722327023,0.9198309999999986,0.35910400000000064
2002-02-26,111000.0,-19191.89999999998,16.900000000000002,91808.10000000002,-0.0019025233983198664,0.9180809999999987,0.36085400000000056
2002-02-27,111350.0,-19191.89999999998,16.900000000000002,92158.10000000002,0.00381229978618447,0.9215809999999988,0.3573540000000005
2002-02-28,110900.0,-19191.89999999998,16.900000000000002,91708.10000000002,-0.004882913167697733,0.9170809999999987,0.36185400000000056
2002-03-01,113475.0,-19191.89999999998,16.900000000000002,94283.10000000002,0.028078217736492217,0.9428309999999986,0.3361040000000006
2002-03-04,115400.0,-19191.89999999998,16.900000000000002,96208.10000000002,0.020417232780848282,0.9620809999999986,0.31685400000000064
2002-03-05,115150.0,-19191.89999999998,16.900000000000002,95958.10000000002,-0.0025985338032867844,0.9595809999999987,0.3193540000000006
2002-03-06,116500.0,-19191.89999999998,16.900000000000002,97308.10000000002,0.01406864037533051,0.9730809999999986,0.3058540000000006
2002-03-07,116200.0,-19191.89999999998,16.900000000000002,97008.10000000002,-0.003082991035689764,0.9700809999999986,0.30885400000000063
2002-03-08,116650.0,-19191.89999999998,16.900000000000002,97458.10000000002,0.00463878789503136,0.9745809999999986,0.3043540000000007
2002-03-11,116900.0,-19191.89999999998,16.900000000000002,97708.10000000002,0.0025652049444837566,0.9770809999999985,0.30185400000000073
2002-03-12,116950.0,-19191.89999999998,16.900000000000002,97758.10000000002,0.0005117283009290485,0.9775809999999986,0.3013540000000007
2002-03-13,115725.0,-19191.89999999998,16.900000000000002,96533.10000000002,-0.012530930940760965,0.9653309999999986,0.31360400000000066
2002-03-14,115550.0,-19191.89999999998,16.900000000000002,96358.10000000002,-0.0018128496857554577,0.9635809999999986,0.3153540000000007
2002-03-15,116675.0,-19191.89999999998,16.900000000000002,97483.10000000002,0.011675199075116716,0.9748309999999986,0.3041040000000007
2002-03-18,117075.0,-19191.89999999998,16.900000000000002,97883.10000000002,0.0041032753369558694,0.9788309999999986,0.3001040000000007
2002-03-19,0.0,97881.80000000002,18.200000000000003,97881.80000000002,-1.3281148635524431e-05,0.9788179999999985,0.30011700000000074
2002-03-20,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-03-21,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-03-22,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-03-25,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-03-26,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-03-27,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-03-28,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-01,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-02,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-03,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-04,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-05,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-08,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-09,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-10,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-11,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-12,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-15,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-16,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-17,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-18,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-19,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-22,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-23,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-24,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-25,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-26,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-29,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-04-30,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-01,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-02,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-03,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-06,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-07,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-08,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-09,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-10,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-13,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-14,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-15,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-16,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-17,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-20,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-21,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-22,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-23,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-24,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-28,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-29,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-30,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-05-31,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-03,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-04,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-05,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-06,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-07,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-10,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-11,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-12,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-13,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-14,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-17,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-18,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-19,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-20,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-21,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-24,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-25,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-26,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-27,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-06-28,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-01,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-02,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-03,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-05,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-08,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-09,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-10,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-11,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-12,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-15,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-16,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-17,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-18,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-19,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-22,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-23,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-24,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-25,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-26,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-29,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-30,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-07-31,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-01,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-02,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-05,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-06,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-07,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-08,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-09,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-12,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-13,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-14,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-15,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-16,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-19,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-20,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-21,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-22,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-23,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-26,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
2002-08-27,0.0,97881.80000000002,18.200000000000003,97881.80000000002,0.0,0.9788179999999985,0.30011700000000074
